,GSM21203,GSM21204,GSM21205,GSM21206,GSM21207,GSM21208,GSM21209,GSM21210,GSM21211,GSM21212,GSM21213,GSM21214,GSM21215,GSM21216,GSM21217,GSM21218,GSM21219,GSM21220,GSM21221,GSM21222,GSM21223,GSM21224,GSM21225,GSM21226,GSM21227,GSM21228,GSM21229,GSM21230,GSM21231,GSM21232,GSM21233
NSUN6,5.83541884047548,6.18982455888002,7.1168637576909,6.35402893805439,8.17592374206376,5.58796498888268,7.48300957716455,6.44625622988956,6.70597790168252,7.68860001099912,7.66106547980695,5.92599941855622,3.01792190799726,5.90689059560852,5.16188768237689,6.49185309632967,6.99435343685886,5.91408609701272,6.27798474729977,5.99095486039699,5.39574832817903,6.44625622988956,6.76022094646651,6.36106648879432,6.85673675611911,7.35049724708413,6.26303440583379,7.26491169307446,6.4446008137115,6.33985000288462,6.99774402605963
ZNF814,5.7566812177017,5.56729658515951,6.73590364303081,4.15460173895524,6.50542575233084,5.80028402066303,6.39240329237239,6.20309585798906,4.97228283071241,6.44610822341114,7.1922768792016,6.2650178086593,5.92192520308392,4.46831896950129,5.02780390936962,5.38304909453654,6.43597186477136,5.4802254468961,6.36964770571971,5.40675833643898,6.11503123933104,5.05115847075542,6.30784585093165,5.99876617376318,6.32032582690229,5.02192377021945,6.49359291718053,6.371075757118,5.61280255880141,6.62657805091113,6.33600047874405
ZNF729,9.24958755559045,9.27099606074028,8.8835597252632,8.26303440583379,8.71252700043982,8.81634370528486,8.87467403163581,8.83003977608083,8.27891401949994,9.33315535031062,9.24579036296339,9.40194612397654,9.28239346898991,9.03066713624694,9.22086196666754,8.71046207397916,8.65248649491816,8.03121873061072,8.57175264350355,8.48139582415413,8.67454539384586,8.57288966842058,8.99971819610402,8.48341273352902,8.55151601762801,8.60547951806167,8.88691589584725,9.65678236421899,8.3780780559955,8.34074028063018,8.97928227641106
WDR13,9.29897900099797,8.9298501621485,10.0567731730769,8.65105169117893,10.1920461788533,9.20040822602594,10.1973395750181,10.3985299435059,10.0045013922349,10.0886557537505,9.37438746400546,10.0272148851598,9.16490692667569,10.0052034677955,8.88172579064223,9.80526020615584,10.1455500930202,9.86465045674568,10.0106679629019,9.77741971551583,9.71046207397916,9.34140762859099,9.73403213956493,9.49545533300987,9.94588272347988,9.09328550387792,9.05501122673248,9.42227505624547,10.0822821251638,9.83605035505807,9.30446540928663
ERV3-2,7.5352753766208,7.07788386443832,6.9518675043269,6.52669484554198,7.81826260830447,7.23935985027747,7.83225711437793,7.12722055048807,7.47411151394241,8.61213130001343,8.07521171134824,7.16289479937478,6.43962313755712,7.14159627838382,7.30469355747101,6.60139939053183,7.49345520092618,7.70666868217975,6.20945336562895,5.98868468677217,7.40769264866568,6.94485844580754,7.49505552836802,6.86418614465428,7.30924896081662,7.01010845347429,7.22978016673333,6.84549005094437,7.4797802640291,6.43128865429159,6.87528859822269
MTMR14,9.06474276475026,9.31922050252387,9.98754825895374,8.78920757534734,9.58195375084882,8.58383495471543,9.6764860417019,9.22737527362621,9.41087529950613,9.62662165235837,9.29576893442051,9.02014657311178,9.23720996075502,9.07226661513207,9.27937843123448,8.45285896471381,9.27029532647204,9.00842862207058,8.76851518019424,8.88508622529017,8.89421146153777,9.15633593669436,9.00450139223494,9.34651373316563,8.78234303404953,9.43816807435673,9.07547914948802,9.59712142878957,8.90207357931074,9.32102612859297,9.36347773989878
KIF17,4.49185309632967,5.71699089440494,7.09064175191785,5.66959375118833,5.6409679104499,4.69488019279919,6.24031432933371,4.49825086752783,6.50462039240355,5.09169983413681,5.3819754785573,7.46188866443282,5.5909612413426,7.52042224852645,7.48139582415413,8.31424334674856,6.62789861587175,5.97039353791468,6.71561885907482,6.46597446450407,7.51884982870769,5.59395128394841,4.97269265400426,4.98185265328974,6.77873424411784,7.05202456048283,4.47897180503294,5.48864353985378,4.23266075679027,5.89481776330794,6.34695688937888
GOLGA8DP,7.49345520092618,8.16037568743582,8.7279204545632,7.29920801838728,6.59842476052772,6.78267065867701,7.95826269732954,7.45203527354619,7.11997860965488,8.44003860049473,7.57969306345875,8.26912667914942,7.99717948093762,7.78267065867701,8.49305484153943,8.33181268381921,8.16791986555194,7.04220656012069,7.6906964439777,7.94661390541276,8.24745286463493,8.22062016744785,7.70043971814109,7.45203527354619,6.76553474636298,8.34562701215377,7.62862780216015,7.86974805146507,7.95535930524299,8.16892278185294,7.4093909361377
MYEF2,3.85798099512757,6.17791779219584,7.08852325661663,5.93781516880342,7.21431912080077,8.25738784269265,5.16188768237689,6.45779126025604,5.36457243229586,6.37330019660839,5.12515513132229,4.10433665981474,5.1168637576909,5.06177619758669,4.63807383718072,6.24222139509837,5.37503943134692,5.57288966842058,5.94719858426206,6.09803208296053,5.19377174339668,4.97727992349992,5.98868468677217,5.78920757534734,5.64673869830785,1.76553474636298,5.93781516880342,6.54689445988764,5.26303440583379,4.54843662469604,5.31831684133498
NAALAD2,8.17342729734862,8.62935662007961,7.99435343685886,7.46270675067016,7.26115467261557,8.06824086131282,7.97384083953315,7.22496636500027,8.60917873814198,7.95011842950258,8.55074678538324,7.51648798090997,8.11165734626313,7.31197531446116,8.16087986183931,7.63299519714296,8,7.45285896471381,7.57667329251657,7.50303064564116,7.62278396615612,7.71630503984442,7.99378756313484,7.9407540474748,7.59544398458948,7.40429006444484,7.03011533090807,7.5461227588578,7.48381577726426,7.80219321694183,8.47004872601133
ADAMTS1,8.68825030913318,8.5239539394967,7.76686014382955,9.39102872681019,8.403012023575,8.78430766672838,8.04165915163721,8.41405094472604,8.75120928822302,8.35887093968562,9.12334546075328,8.11374216604919,7.76619759730084,8.0757465380609,7.66249036391378,8.73978060977326,9.26162483557912,8.88294867271663,7.57213175138666,8.37634248280467,8.98156728190301,8.63190458725792,9.22351908679073,8.36413465500805,9.75120928822302,9.13082793414513,8.57931593758001,10.2524289056785,9.32080054888164,9.10852445677817,8.62058641045188
ZNF213-AS1,7.1261882105221,6.6906964439777,5.78920757534734,3.51096191927738,8.0746766862945,6.24412594328373,4.90207357931074,4.25550073314839,3.85798099512757,4.62058641045188,5.40258575823259,4.62058641045188,3.75488750216347,4.32912359629157,4.70597790168252,4.27798474729977,5.01792190799726,5.81249822533356,3.86789646399265,4.52356195605701,2.8073549220576,5.18189764310839,4.34340782229781,3.99095486039699,4.43962313755712,4,3.62058641045188,3.51096191927738,3.30742852519225,4.07895134139482,3.37851162325373
TBC1D2,8.07734982962161,4.37155886261196,5.50462039240355,6.57742882803575,8.33002051583608,4.71699089440494,6.7839804136838,5.32553033156756,5.42290574261218,6.54225804976692,8.02845864742548,6.12308675098106,4.62643913669732,4.8923910259134,5.51412226017071,6.12308675098106,7.4594316186373,5.91169158187234,6.59395128394841,3.51096191927738,3.21723071622067,5.41616416473313,7.32822611878773,6.3110671022556,6.43295940727611,6.98299357469431,5.96116025813664,5.56376827845203,7.49585502688717,6.03562390973072,6.17392693199981
MED15,8.45079885435249,7.90809234081827,8.86789646399265,9.02762959173316,9.43149760425805,8.26959425168337,9.43754402631547,9.08878823871691,9.08480838780436,9.06931549454008,9.16012353414655,8.99548451887751,7.95710204156229,9.17841587438304,8.62826325508534,8.95419631038687,9.53644150496738,8.38111029409905,8.91438513215544,8.64349547092277,8.75955534320631,8.96953042389498,8.9579726209154,8.7901855632105,8.76354436429392,9.03589878732341,8.95128471496697,8.89178370321831,9.104074518442,9.04439411935845,8.92392167613636
LINC00965,6.5894638929561,7.4262647547021,9.0331476517817,7.50620838930675,5.88508622529017,5.38887833881199,9.25974326369078,7.5461227588578,3.26303440583379,7.78855521492886,7.02236781302845,6.94368695159709,7.13031314554346,8.31786479839195,8.61581352518973,7.43629511983936,7.35138098067433,7.41023933077602,8.00898878322725,7.45368218587218,7.67948009950545,7.79571500650173,7.58871463558226,7.56529252058102,7.18784690943957,5.456149034648,8.86449570265158,6.91767043436176,7.60139939053183,5.24792751344359,7.53838296003212
TRMO,6.89142492127986,5.5107259636655,6.14250160254447,7.11730855808444,5.96534511735169,6.45626401540234,6.24325148555836,5.9539035231771,6.46444103885206,6.92171278657186,6.96324926136359,6.18896989027935,5.68812896970988,5.54895552958078,6.52605361593067,5.35983376829683,5.36688432574141,5.91295638203234,6.09805330270212,6.99589687964195,6.27499557716446,6.90877201528532,6.40023372363643,6.48978176852133,6.0369883892063,6.08654086528039,6.49273193701636,5.56533743123172,5.70312317944846,6.01714655169688,6.09423139739408
B4GALT7,8.22309450780525,7.92545173226937,8.68641557227421,7.5747852511873,8.98788503233464,8.33065524096863,8.38854808148519,8.51357989898721,7.19717239376152,8.32081026766986,8.14292649531655,8.12618340548738,7.78350194213994,8.0075201954496,8.41541220029491,7.78090380900628,8.38193477200161,7.80616386539418,7.68279350877219,7.75477632914501,8.21621875239242,8.03635155570658,7.88083274833991,7.82089323362779,8.25893694127545,7.95922596243182,7.72603598177499,8.10034165926439,7.99562096237296,8.27564534954715,7.8748941315226
FAM66D,4.23266075679027,4.60880924267552,7.76155123244448,3.64385618977472,4.99095486039699,4.08746284125034,6.0703893278914,2.53605290024021,2.8073549220576,5,3.94485844580754,4,2.76553474636298,5.90689059560852,3.59693514238723,3.37851162325373,4.92599941855622,3.53605290024021,1.72246602447109,6.10643207781693,4.82273014794452,6.05093696522523,3.65535182861255,3.77610398807316,3.72246602447109,5.37503943134692,5.17791779219584,2.88752527074159,3.72246602447109,5.12928301694497,4.08746284125034
BIN3,8.47735352663456,8.43629511983936,7.83289001416474,9.00225245173138,8.98896865391035,8.876516946565,9.50600998525763,8.74045539698897,9.24365004189697,8.85330955540367,9.09143538632361,9.42752237068255,8.4655664048094,8.49904859773388,8.6748984331333,8.53877093772462,8.77049872089289,8.78201533500419,8.73199778664374,8.456149034648,8.7505395133545,8.99859042974533,9.02845864742548,8.92124588858559,9.29024929099363,8.55573947918052,8.60991744529631,8.69453201009184,8.71080643369935,9.13596574242734,8.99943633715208
CASP8AP2,8.38067750722289,9.3774274607011,8.47735352663456,9.05907401466356,7.92184093707449,8.14567745519564,7.83857365266832,8.83510297949099,8.95826269732954,7.75020450927987,8.38327228317575,8.94719858426206,9.03424873562899,8.54766574835342,8.91856512898944,9.17417668445276,8.67101024127845,9.33337900662312,8.4148966042115,8.92392167613636,8.97384083953315,9.012065787874,9.03259679456199,9.42647443351082,9.3297963382207,9.11530380615212,7.83225711437793,9.02375435329942,8.85673675611911,8.87313646883346,8.73199778664374
NT5C1B-RDH14,8.82591279878497,8.30514974563003,6.28355142317431,8.87221314397577,8.05093696522523,8.56453060081634,7.38801728534513,8.5630055530624,8.56224242422107,7.51491126486135,8.08799314636232,8.23840473932508,9.21916852046216,8.68439798363757,9.02375435329942,8.86851392389546,8.28909670241999,8.68299458368168,8.63734941083314,8.62534355757299,8.7714894695006,8.67313237214536,8.57856138994729,8.00618579994629,8.55151601762801,8.76586620990054,8.69939893773701,8.39231742277876,8.1106138055009,8.13801575348757,8.16591193893569
RRN3,8.211888294546,8.69209237542757,7.43629511983936,8.9901039638575,5.40599235967584,8.14720492494223,8.29462074889163,8.18338726124887,8.21965256510381,7.95594045128948,8.02070220379104,8.50937914891469,8.23122118071119,8.60473853445992,8.98527271425345,8.74382460692961,8.36106648879432,8.35049724708413,8.24031432933371,8.84674402324487,8.84956148217829,8.55343730575441,8.3518226445507,7.53138146051631,8.64817779572482,8.74852832105729,9.01764358349734,8.03672310600552,8.19918154876397,8.35093918154643,7.9086928382425
POLR2J4,6.29445099320461,6.2774838506133,6.53152476733624,5.88861532676372,7.66562293569908,7.44078881844047,7.23810001391926,6.34767396551356,5.6410779867724,6.02669145129285,6.41172541875117,5.8931021359597,5.88007719997877,6.28713237230655,5.90375393913349,6.47971483271512,6.22290058988232,4.22494573650547,5.84233048460732,6.78758820013875,6.67487696975314,6.73072053861348,6.67598790756419,6.67504969514431,6.97147760020929,7.18453725316164,5.95380588142609,5.88870163816322,6.51428716595013,6.1536004045704,6.51494727483167
CERS2,10.7051139606777,10.5820478693236,10.020841078031,10.8047763779558,10.0756128499692,10.286442248974,11.1186166893515,10.3673055347707,11.0131132685276,11.1934021532727,10.9554319613023,10.0402897210257,9.99067128397527,9.63771166947682,9.36894291440495,10.1534253628428,10.8750581664308,11.2282775783907,9.93310047493137,10.8641087447755,10.6300850700021,11.1064975106147,11.772974317864,10.9634018718131,11.32732808263,10.8473706009055,10.830832073888,10.7966885944641,10.806871795958,10.8092054081011,10.2357749191504
MRPL17,6.39917109381982,7.8635668293235,6.9692426044345,8.30103884990315,5.80992886572143,7.55842071326866,8.29874994724805,8.74752167254042,8.11322124347957,6.08108392868763,7.20359271420771,7.94661390541276,9.1357092861044,8.43587857730987,6.11478344724985,7.82527683005487,8.22929950871093,8.82908844400488,8.89269459141497,8.0837452373945,8.27146302790437,8.36150519794804,8.02125762056052,8.24269776790801,6.06177619758669,8.37286506011259,7.99095486039699,7.59916899321943,8.59058704991503,7.61985314739117,8.0698525111258
SLC27A3,8.1168637576909,8.45038647903429,7.85735900975864,7.06931549454008,8.02014657311178,6.32732808262995,8.61397358738022,7.56909609526214,8.0703893278914,9.0746766862945,8.5928307440545,8.32057493389316,7.38801728534513,8.14414836650889,7.78004757606187,7.32553033156756,7.99604972751976,7.74214098549815,8.01010845347429,6.58796498888268,7.29829173062012,7.99038765180274,7.50541460934675,8.30514974563003,7.58571370877816,7.63807383718072,7.32732808262995,7.39574832817903,7.59916899321943,8.850811922162,7.43546191447928
TLE6,4.02680005934372,4.74953426766926,5.92362461136832,5.77873424411784,6.50620838930675,5.44294349584873,6.88386515450979,5.9518675043269,6.59991284218713,4.66106547980695,4.62643913669732,4.63807383718072,6.71287086768991,5.85049941375812,7.23935985027747,5.92837032301897,6.78528898070402,4.18586654531133,6.00225245173138,4.48542682717024,6.71699089440494,5.34695688937888,6.38370429247405,6.63226821549951,6.91169158187234,6.38370429247405,6.62058641045188,7.08001802908917,5.93073733756289,7.6409679104499,7.20359271420771
TSNAXIP1,8.42961596420174,8.29416121869475,8.86294724802092,8.00225245173138,8.65928239338433,9.11087476146451,7.62351574149055,8.38715571766298,8.67065624911844,8.62497817956904,8.80445373565528,8.35358794919542,7.65963918701565,7.83983364841731,7.6409679104499,8.20896588630656,8.19524915780218,7.88630626345243,8.3169602873649,8.24840200614343,7.81249822533356,7.42122329922514,8.02236781302845,8.74651432113846,7.51254295509686,7.52356195605701,7.83162393682075,8.19229281447077,9.03919323984743,7.8592241619782,8.41193462479118
IL36RN,8.11790278909403,6.00450139223494,7.67101024127845,5.76818432477693,7.51017075115177,7.80413102118332,5.89481776330794,5.98413359454098,6.37503943134692,5.72519581722666,7.7515440590891,6.84924870276441,4.60880924267552,5.22110372536788,6.02014657311178,5.84046323386954,5.81762325751143,6.27239650903748,4.47248777146274,4.94953493301701,5.90689059560852,5.90207357931074,5.00450139223494,7.40087943628218,5.35755200461808,6.52512925120397,6.83035674741922,5.89965902637744,6.59842476052772,6.83415498140132,5.06177619758669
NACA2,5.4262647547021,4.94016675048282,7.03782146543497,4.03562390973072,5.62351574149055,6.41447383643093,4.57893871309339,3.58496250072116,3.21723071622067,2.10433665981474,3.01792190799726,4.99548451887751,4.99548451887751,1.67807190511264,3.44625622988956,2.82781902461732,4,5.4262647547021,4.62643913669732,5.40599235967584,5.73063995591679,5.24792751344359,4.90207357931074,4.5298209465287,2.88752527074159,1.63226821549951,5.24412594328373,3.37851162325373,2.72246602447109,5.6667565918848,5.83541884047548
RPL23AP53,4.95884267524324,5.57893871309339,7.11997860965488,6.96000193206808,5.35049724708413,5.34340782229781,7.18586654531133,6.56376827845203,6.55765515472542,5.42290574261218,7.08108392868763,6.83035674741922,6.39231742277876,6.27984269352035,6.14363830992204,5.52356195605701,6.69209237542757,5.2364926183813,5.56985560833095,5.96116025813664,5.4093909361377,6.70597790168252,6.00674683244058,7.2045711442492,6.89481776330794,6.45285896471381,6.84924870276441,7.3389591754152,6.04220656012069,7.4245862262511,6.83920378809694
